"","X","title","author","time","scraping_time","content_url","content","response","viewcount"
"1435",16,"匯豐證喊「減碼」台股，11健將逆勢起","大昌期權天后洪紫瑜","2016-04-20_22:27","2016-08-13_17:33:43","http://www.moneydj.com/forum/showtopic-123730.aspx","《外資》匯豐證喊「減碼」台股，11健將逆勢起2016/04/2009:07時報資訊【時報記者任珮云台北報導】匯豐證出具最新台股策略報告，維持台股在亞太區「減碼」策略，預估年底的目標價在8410點，展望台股Q2表現盤整，復甦遲滯的基本面恐將衝擊獲利表現。匯豐證也遴選台股最青睞個股11檔以及最不青睞個股16檔。在產業面，匯豐證依然對科技業持保守態度，主要是缺乏重量級的產品轉換循環足以帶動硬體的成長，預估今年PC出貨年減約1成，而全球智慧型手機出貨年增也降至個位數僅8%。科技業中僅較為看好半導體、工業電腦、汽車及面板顯示器；至於在PC/NBODM、手持裝置和IC設計廠則持保守看法；傳產族群方面，匯豐證較為看好塑化及民生消費，對鋼鐵、運輸、金融和電信的基本面相對較保守。匯豐證認為全球總經仍未出現明顯復甦，無法支撐台股在首季資金行情後的續航。對Q2台股的資金行情，匯豐證並不是太樂觀，主要有3個因素1)Q2新台幣兌美元匯價恐有回貶壓力，雖然昨天新台幣匯價受韓元升值帶動，創下近8個月新高，迫近32.2元。但匯豐證的經濟學家己經在日前下修台灣今年的經濟成長率，由先前的2%下修到1.4%，此估值為亞洲國家中最低的。(2)至3月底，台股的外資持股比達到39%，已經來到了歷史的上緣區。(3)過去12個月台股的表現和油價是互動串聯的，但預估Q2的布蘭特原油每桶均價約為40美元，目前的價格約在44美元，意味著油價上漲空間有限，換言之，和油價互動高的台股也將漲勢暫歇！匯豐證台股最青睞名單包括：台積電(2330)、友達(2409)、可成(2474)、F-亞德(1590)、台達電(2308)、研華(2395)、國泰金(2882)、玉山金(2884)、台塑化(6505)、台塑(1301)、統一(1216)；最不青睞名單則有：宏達電(2498)、宏碁(2353)、華碩(2357)、上銀(2049)、新普(6121)、嘉聯益(6153)、中華電(2412)、遠傳(4904)、台灣大(3045)、台泥(1101)、亞泥(1102)、陽明(2609)、F-金可(8406)、富邦金(2881)、中信金(2891)、中鋼(2002)。選擇權、期貨、證券、海外複委託~下單手續費便宜、優惠價格在這省錢新時代，別讓手續費影響您的獲利，你的營業員有為你服務嗎？在這券商四處林立的市場中，應該替自己爭取優渥的福利呢？專業大昌不僅有一群訓練專精的營業員為您服務誠信大昌給您期貨/選擇權下單心動優惠價[img]file:///C:/Documents%20and%20Settings/Administrator/Local%20Settings/Temporary%20Internet%20Files/Content.IE5/DXU19LJD/m6[1].gif[/img]真的！你<U+6CA1>聽錯!就是這麼優惠!!!來來來～趕快來大昌下單吧！市場物超所值便宜手續費[img]file:///C:/Documents%20and%20Settings/Administrator/Local%20Settings/Temporary%20Internet%20Files/Content.IE5/MJ6YAOSO/31[1].gif[/img]就在大昌[img]file:///C:/Documents%20and%20Settings/Administrator/Local%20Settings/Temporary%20Internet%20Files/Content.IE5/MJ6YAOSO/31[1].gif[/img]證券期權手續費只要優惠價優惠的手續費+專業誠信的服務+快速成交的下單系統就在大昌大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化",0,208
"1436",17,"浩鼎解盲前借券暴增 禿鷹呼之欲出","大昌期權天后洪紫瑜","2016-04-20_18:03","2016-08-13_17:33:45","http://www.moneydj.com/forum/showtopic-123716.aspx","浩鼎解盲前借券暴增放空禿鷹呼之欲出？2016年04月20日10:42徐慈薇／整理報導浩鼎解盲前借券暴增，檢調除了要查大股東及公司派高層外，也鎖定禿鷹集團。（本報系資料照）中研院院長翁啟惠捲入浩鼎（4174）炒股風暴，成為近日市場焦點。根據今日出刊的《壹週刊》報導，檢調除了要調查翁啟惠及浩鼎高層是否涉嫌內線交易外，浩鼎解盲前借券暴增，是否還有其他大戶涉案，也是調查重點之一。浩鼎案檢調約談中研院長翁啟惠夫婦預知解盲結果!？張念慈大賣億元股票報導指出，檢調蒐證發現，浩鼎股價在400元以下時，借券賣出餘額很低，直到股價上攻700元時，借券餘額突然增至3000張，越接近解盲日，借券張數越多，2月19日解盲前夕，借券已經來到7219張。檢調質疑，誰有能耐借這麼多券給法人放空？而且當時浩鼎股價正處上攻之際，誰有這麼大的資金實力與膽量敢借出6、7千股票放空？而浩鼎十大股東之一「英屬維京群島商Alpha」已經在去年10月左右賣出上億元股票，是否套利在先、再借券坑殺散戶？又或是另有大戶涉案借券放空？若是有人結合法人放空浩鼎，將比翁啟惠代女賣股10張還要嚴重，檢調已鎖定禿鷹集團，近日將再啟動另一波偵查行動，盼盡快釐清案情。不過，浩鼎董事長張念慈已經嚴正澄清，Alpha絕對沒有借券放空股票。(中時電子報)下單手續費便宜價能到多少呢?要找便宜、優惠的網路下單手續費!!!好康期權網路下單真優惠~全民拼經濟，給您有心價一起拼經濟，只要花您一分鐘時間來電，大昌給您物超所值的價格，打過都說好。別輸在起跑點！不限口數讓您擁有優惠價，別再讓手續費影響您的獲利了！！相信您所看到的！！你還在猶豫嗎？！心動不如馬上行動！好康優惠通通送給你~~，您還在等什麼？只有老闆不在才有的價格，趕快來電喔！！大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權、海外複委託手續費便宜價格大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化",0,332
"1437",18,"保1拉警報 中經院預估值腰斬僅1.36%/金融風暴後次低紀錄","大昌期貨琳琳","2016-04-20_16:49","2016-08-13_17:33:47","http://www.moneydj.com/forum/showtopic-123712.aspx","保1拉警報中經院預估值腰斬僅1.36%/金融風暴後次低紀錄（中央社記者蔡怡杼台北20日電）中華經濟研究院大砍今年經濟成長率預估至1.36%，幾乎較前值腰斬，中經院表示，今年經濟成長率預估值雖較去年的0.75%為高，但仍為金融風暴後次低紀錄。中華經濟研究院今天舉辦「2016年第2季臺灣經濟預測記者會暨座談會」，大幅下修今年經濟成長率預估，由前值2.24%，調整至1.36%。中經院表示，內需為經濟成長的主力支撐，貢獻約1.08個百分點，相較之下，淨輸出貢獻雖由上年的負值轉為正數，但貢獻率僅約0.28個百分點，對經濟成長貢獻相對較低。來源：yam",0,195
"1438",19,"戰勝負利率 19檔現金減資股 吸睛","大昌期貨琳琳","2016-04-20_16:39","2016-08-13_17:33:49","http://www.moneydj.com/forum/showtopic-123710.aspx","戰勝負利率19檔現金減資股吸睛2016年04月20日04:09呂淑美／台北報導微利、甚至負利率時代來臨，上市櫃公司掀起現金減資熱潮，將現金退還給股東，國巨（2327）、日揚（6208）昨（19）日分別宣布每股將各辦理2元、1.4元現金減資，累計已有19家上市櫃公司宣布擬將辦理現金減資。其中，除了長華（8070）每股減資0.5元外，全數落在1～3元之間，若再加上配發現金股利，現金殖利率相當誘人，有10檔、過半數現金殖利率逾10～19％。以19家已宣布將辦理現金減資的公司昨天收盤價，及現金減資加上配發現金股利加起來計算，計有大毅、蔚華、律勝、中釉、全銓、日揚、台林、精元、中光電、厚生等10檔，現金殖利率10～19％以上。另外，國巨、中航、全新、光環、長華、鴻名及德昌等個股，現金殖利率也在近7～9％以上；另穩懋、必翔各在5.85％、3.9％，雖然相較上述個股偏低，但仍在水準之上。近年來，國內上市櫃公司盛行發放現金股利，除了可以現金回饋股東之外，也可避免若配發股票股利，造成股本膨脹進而稀釋獲利，帶動國內上市櫃公司現金殖利率表現傲人，約在3～3.5％之間，相當受到外資歡迎。不過，投資專家也提醒，會辦理現金減資除了表示公司有獲利，才有能力辦理，但也意味著公司至少在未來的一年內，可能沒有較大筆的資本支出，這代表著可能處在較不具成長的產業，或者是個別公司沒有接獲新訂單，沒有擴充產能的需求。因此，投資專家建議，有意參與現金減資股除息，仍要留意哪些公司營運不佳，或是哪些公司屬獲利能力佳，經常可辦理現金減資回饋投資人。據統計，國巨是這幾年現金減資的常客，以近4年來看，除了104年沒有現金減資外，102年、103年及今年105年，都有辦理現金減資，另外，精元也是104年及105年連2年辦理現金減資。(工商時報)",0,226
"1439",20,"外資評漢微科多空分歧 目標價差逾倍","page99","2016-04-20_15:53","2016-08-13_17:33:54","http://www.moneydj.com/forum/showtopic-123708.aspx","該使用者帖子內容已被遮罩",0,191
"1440",1,"出乎意料跌破8600!? 明天該如何面對?","股市咖啡館 Stock Cafe","2016-04-20_14:50","2016-08-13_17:33:56","http://www.moneydj.com/forum/showtopic-123704.aspx","原文部落格網址(課程學員與痞客邦好友可從以下網址免費閱讀)http://taiwanfutures.pixnet.net/blog/post/213962812近期文章提到上方扣抵指數仍下彎的年線目前還是有效的壓力，8600要有效站前都先不輕易波段翻多，在這段時間股票內容告訴我該謹慎了，很多的數據內容都顯示上周的漲勢不正常，必須要有風險意識。今天台指結算當日出現了明顯的空方趨勢，結算後是否開始偏空操作?以下我們將仔細探討。未參加過課程之好友可以到下方閱讀支持文章：到聚財網支持文章按""挺""者並回文+5評分，將隨意回贈聚幣!http://www.wearn.com/bbs/topic.asp?topic_id=880328訂閱玩股網請按推薦與回文+五星評分支持好文http://w.wantgoo.com/66929/228課程學員將贈送好友會期可免費閱讀所有文章！加入官方賴@帳號(ID=@stockcafe)請留言說密語:長江一號到FB粉絲專頁分享按讚+填寫問卷，即可收到最新的看盤室日記、好文分享及最新活動訊息!",0,260
"1441",2,"2016/04/20 盤後日報!!","sdanny","2016-04-20_14:49","2016-08-13_17:33:58","http://www.moneydj.com/forum/showtopic-123703.aspx","2016.04.20盤後日報加權指數:8514.48漲跌幅:-119.24(-1.38%)成交量:955億前五大成交量個股:鴻海、台積電、中鋼、友達、中信金今日聚焦重點：科威特罷工，支撐油價，美股持續走揚，台股早盤亦開高走高至8695點，但之後因連續性賣壓不斷，一路下挫，由於今日為台指期結算日更加重期貨下挫所以引發的現貨重跌，台積電、鴻海、日月光等同步下跌幅度皆在2%以上。可觀察個股：1.宏達電傳Vive在美與陸市場反應佳，加上HTC10全球鋪貨，Q2營運有望挹注，早盤開高，尾盤則有壓回。2.潤隆建設，EPS4.3，配發股利達5元，量能大增，漲幅超過3%。3.美磊3月營收年增8%，Q1年增5%，EPS0.7元，擬配息0.6元，股價沉澱多時，大漲7%站回所有均線。4.宜鼎3月營收19%，2015EPS達9元，公司預定在新增產能，添加下半年動能，今年營運持續高。資料來源:群益投顧盤後日報僅供參考不做進出依據",0,293
"1442",3,"105年上櫃公司已公告配息資料，估計殖利率、配息扣減指數","sdanny","2016-04-20_14:08","2016-08-13_17:34:00","http://www.moneydj.com/forum/showtopic-123699.aspx","1.jpg(215.81K)2016/4/20下午02:08:562.jpg(219.43K)2016/4/20下午02:08:563.jpg(217.22K)2016/4/20下午02:08:564.jpg(219.16K)2016/4/20下午02:08:565.jpg(220.00K)2016/4/20下午02:08:56目前已公布股利資料的完整檔案!請自行參閱~http://blog.cnyes.com/My/danny20160119/article2275569若無點數可載或是不想花點數，可以私訊或是加入line@給信箱或是其他聯絡方式!!提供目前個股配息給大家參考，還有估計配息扣減指數，資料有些尚未公布須留意。※上述資料井供參考，實際配發股利以證交所公告為主!",0,378
"1443",4,"法人釋疑蘋果可能玻璃背蓋金屬機殼 機殼廠逆勢強彈","吳冠蓉","2016-04-20_13:55","2016-08-13_17:34:02","http://www.moneydj.com/forum/showtopic-123698.aspx","近期盛傳蘋果(AAPL-US)2017年新機可能改用玻璃機殼，引發金屬機殼廠可成(2474-TW)及F-鎧勝(5264-TW)股價重挫，不過今天外資法人釋疑，預期蘋果可能採用的是玻璃背蓋、金屬機殼，讓機殼廠今天走勢逆勢強彈，可成漲逾2%，F-鎧勝漲幅也將近4%。日前專門報導蘋果產品消息的9To5Mac媒體網站引述研究報告指出，2017年蘋果iPhone機殼設計將有大幅改變，預料可能會放棄蘋果目前所主要採用的鋁合金，改採全玻璃外殼設計。至於今年下半年將推出的iPhone7，機殼設計應該不會有太大的變化。研究報告指出，由於越來越多非蘋高階智慧型手機採用金屬機殼，使得蘋果考慮尋找新的機殼材料，但是如果從量產的角度來看，包括玻璃、塑膠及陶瓷都是可能選擇的項目，不過塑膠機殼不利輕薄設計，陶瓷不容易精準控制公差，因此玻璃將可能是主要首選。不過可成則是認為，所謂的機殼，是指可以讓相關零組件依附的主結構，並非外在外尚可看到的背蓋，換言之，即便未來可能會採用玻璃材料，應該還是在背蓋部分，基本結構上仍將會採取金屬材質，再加上機殼設計持續複雜化，產品單價也未必會下滑。可成認為，外界誤解機殼與背蓋的定義，且該研究報告並未明確指稱金屬邊框也將改為玻璃，只強調將以iPhone4的設計概念，採用玻璃機殼，而iPhone4的設計就是玻璃背蓋加上金屬邊框，且機構仍是採用鋁擠一體成型工法。",0,282
"1444",5,"2016.04.20價值投機-持股","價值投機","2016-04-20_13:32","2016-08-13_17:34:03","http://www.moneydj.com/forum/showtopic-123697.aspx","目前的投機組合[中長多]：F-jpp(5284)、中磊(5388)、光聖(6442)、博大(8109)、群聯(8299)、F-百和(8404)、實威(8416)、F-大地(8437)、百和(9938)。目前的投機組合[短多]：凱撒衛(1817)、美律(2439)、安克(4188)、協益(5356)、寶一(8222)。建倉：安克(4188)、協益(5356)",0,293
